date,user_id,state,device,source,medium,sessions,purchases
2026-02-03,U0945,VA,mobile,instagram,paid_social,1,0
2026-02-03,U0949,IL,mobile,instagram,paid_social,1,0
2026-02-03,U0954,CA,mobile,partner_blog,referral,1,0
2026-02-03,U0978,CA,mobile,google,organic,4,1
2026-02-03,U0983,CA,desktop,google,cpc,3,1
2026-02-03,U0984,MA,mobile,email,email,2,0
2026-02-03,U0990,CA,mobile,google,organic,2,0
2026-02-04,U0522,IL,mobile,google,cpc,1,0
2026-02-04,U0523,FL,tablet,google,organic,1,0
2026-02-04,U0529,WA,desktop,google,organic,3,1
2026-02-04,U0532,AZ,mobile,google,cpc,4,0
2026-02-04,U0541,CA,mobile,email,email,2,0
2026-02-04,U0542,PA,desktop,google,organic,2,0
2026-02-04,U0545,CA,desktop,google,organic,2,0
2026-02-04,U0550,PA,tablet,email,email,2,0
2026-02-04,U0571,NY,mobile,direct,(none),2,1
2026-02-04,U0575,CA,mobile,direct,(none),3,0
2026-02-04,U0580,CA,mobile,google,organic,1,0
2026-02-04,U0591,AZ,mobile,partner_blog,referral,1,0
2026-02-04,U0592,FL,mobile,direct,(none),1,0
2026-02-04,U0621,IL,mobile,facebook,paid_social,2,0
2026-02-04,U0629,CO,desktop,google,organic,5,0
2026-02-04,U0661,NY,tablet,google,cpc,2,0
2026-02-04,U0662,NY,mobile,email,email,1,0
2026-02-04,U0683,AZ,mobile,newsletter,email,2,0
2026-02-04,U0693,CA,mobile,direct,(none),1,0
2026-02-04,U0703,AZ,desktop,google,organic,1,0
2026-02-04,U0705,MA,desktop,google,cpc,1,0
2026-02-04,U0713,CA,desktop,partner_blog,referral,1,0
2026-02-04,U0746,TX,desktop,bing,cpc,1,0
2026-02-04,U0773,PA,desktop,instagram,paid_social,1,0
2026-02-04,U0789,NJ,tablet,facebook,paid_social,2,0
2026-02-04,U0797,TX,desktop,newsletter,email,1,0
2026-02-04,U0811,AZ,mobile,google,organic,1,0
2026-02-04,U0821,PA,desktop,google,cpc,3,0
2026-02-04,U0843,CA,desktop,bing,cpc,1,0
2026-02-04,U0848,OH,desktop,affiliate,referral,1,0
2026-02-04,U0857,IL,mobile,direct,(none),1,0
2026-02-04,U0860,FL,mobile,google,organic,1,0
2026-02-04,U0864,GA,mobile,google,cpc,1,0
2026-02-04,U0884,CA,desktop,direct,(none),1,0
2026-02-04,U0905,VA,desktop,bing,cpc,4,0
2026-02-04,U0915,OH,mobile,google,cpc,2,0
2026-02-04,U0951,CA,mobile,google,organic,2,0
2026-02-04,U0959,CA,desktop,google,organic,4,1
2026-02-04,U0962,NJ,desktop,direct,(none),1,0
2026-02-04,U0990,CA,mobile,google,organic,2,0
2026-02-05,U0501,NY,desktop,google,organic,1,0
2026-02-05,U0517,OH,mobile,newsletter,email,2,0
2026-02-05,U0534,TX,desktop,google,organic,3,0
2026-02-05,U0552,GA,mobile,instagram,paid_social,1,0
2026-02-05,U0601,AZ,desktop,direct,(none),3,0
2026-02-05,U0609,TX,desktop,bing,cpc,3,0
2026-02-05,U0619,NJ,mobile,affiliate,referral,1,0
2026-02-05,U0626,NJ,desktop,direct,(none),3,0
2026-02-05,U0687,IL,desktop,facebook,paid_social,3,0
2026-02-05,U0693,CA,mobile,direct,(none),2,0
2026-02-05,U0700,CO,mobile,google,cpc,1,0
2026-02-05,U0710,NJ,desktop,google,cpc,3,1
2026-02-05,U0712,IL,mobile,google,organic,1,0
2026-02-05,U0736,TX,mobile,google,organic,4,0
2026-02-05,U0741,CA,desktop,partner_blog,referral,2,0
2026-02-05,U0760,PA,mobile,instagram,paid_social,2,0
2026-02-05,U0768,AZ,mobile,google,organic,1,0
2026-02-05,U0774,CA,mobile,direct,(none),2,0
2026-02-05,U0813,GA,mobile,instagram,paid_social,1,0
2026-02-05,U0814,VA,mobile,instagram,paid_social,3,0
2026-02-05,U0818,TX,tablet,direct,(none),3,0
2026-02-05,U0822,IL,tablet,direct,(none),3,0
2026-02-05,U0824,TX,mobile,direct,(none),2,0
2026-02-05,U0860,FL,mobile,google,organic,2,0
2026-02-05,U0861,VA,mobile,google,organic,2,0
2026-02-05,U0884,CA,desktop,direct,(none),3,0
2026-02-05,U0893,VA,mobile,google,cpc,1,0
2026-02-05,U0907,NY,desktop,direct,(none),3,0
2026-02-05,U0922,WA,mobile,google,organic,2,0
2026-02-05,U0925,CA,mobile,email,email,2,0
2026-02-05,U0932,OH,mobile,google,cpc,2,0
2026-02-05,U0967,MA,mobile,instagram,paid_social,2,0
2026-02-05,U0968,CA,desktop,google,cpc,3,0
2026-02-05,U0971,TX,mobile,google,organic,2,0
2026-02-05,U0978,CA,mobile,google,organic,1,0
2026-02-05,U0980,TX,tablet,google,organic,1,0
2026-02-05,U0985,CA,desktop,email,email,4,0
2026-02-05,U0990,CA,mobile,google,organic,4,0
2026-02-05,U0998,MA,desktop,facebook,paid_social,2,0
2026-02-06,U0508,NY,desktop,google,organic,4,0
2026-02-06,U0523,FL,tablet,google,organic,3,0
2026-02-06,U0535,PA,mobile,google,organic,1,0
2026-02-06,U0539,OH,mobile,google,organic,1,0
2026-02-06,U0558,TX,mobile,google,organic,2,0
2026-02-06,U0576,NC,desktop,google,organic,4,1
2026-02-06,U0596,CA,desktop,google,cpc,4,0
2026-02-06,U0599,TX,mobile,instagram,paid_social,1,0
2026-02-06,U0615,VA,desktop,google,organic,4,0
2026-02-06,U0635,GA,desktop,instagram,paid_social,2,0
2026-02-06,U0638,NY,desktop,google,cpc,3,0
2026-02-06,U0675,TX,desktop,google,cpc,1,0
2026-02-06,U0677,TX,mobile,email,email,1,0
2026-02-06,U0699,MA,mobile,bing,cpc,1,0
2026-02-06,U0704,FL,mobile,affiliate,referral,3,0
2026-02-06,U0722,FL,mobile,google,organic,1,0
2026-02-06,U0740,IL,mobile,instagram,paid_social,4,0
2026-02-06,U0756,CA,mobile,google,cpc,4,0
2026-02-06,U0822,IL,tablet,direct,(none),1,0
2026-02-06,U0890,IL,mobile,email,email,1,0
2026-02-06,U0898,PA,mobile,newsletter,email,3,0
2026-02-06,U0901,NC,mobile,google,cpc,1,0
2026-02-06,U0910,IL,tablet,google,organic,1,1
2026-02-06,U0934,MA,mobile,google,cpc,1,0
2026-02-06,U0937,OH,desktop,instagram,paid_social,3,0
2026-02-06,U0943,AZ,desktop,newsletter,email,2,0
2026-02-06,U0966,OH,desktop,google,cpc,2,0
2026-02-06,U0974,AZ,mobile,google,cpc,1,0
2026-02-06,U0985,CA,desktop,email,email,3,0
2026-02-07,U0509,NY,mobile,instagram,paid_social,3,0
2026-02-07,U0512,TX,mobile,email,email,1,0
2026-02-07,U0513,CA,desktop,direct,(none),4,0
2026-02-07,U0521,MA,desktop,google,organic,3,0
2026-02-07,U0526,CA,mobile,google,cpc,2,0
2026-02-07,U0541,CA,mobile,email,email,3,0
2026-02-07,U0549,WA,mobile,instagram,paid_social,1,0
2026-02-07,U0670,TX,desktop,affiliate,referral,3,0
2026-02-07,U0690,PA,desktop,google,organic,2,0
2026-02-07,U0693,CA,mobile,direct,(none),4,0
2026-02-07,U0716,WA,mobile,google,cpc,2,0
2026-02-07,U0738,TX,mobile,affiliate,referral,4,0
2026-02-07,U0739,NY,mobile,direct,(none),2,0
2026-02-07,U0775,PA,tablet,bing,cpc,2,0
2026-02-07,U0776,MA,mobile,partner_blog,referral,2,0
2026-02-07,U0783,MA,mobile,bing,cpc,1,0
2026-02-07,U0802,TX,mobile,google,organic,4,0
2026-02-07,U0819,TX,mobile,google,organic,3,0
2026-02-07,U0823,MA,mobile,instagram,paid_social,4,0
2026-02-07,U0832,IL,mobile,google,organic,2,0
2026-02-07,U0874,TX,desktop,direct,(none),2,0
2026-02-07,U0880,FL,mobile,google,cpc,2,0
2026-02-07,U0969,TX,tablet,facebook,paid_social,2,0
2026-02-07,U0974,AZ,mobile,google,cpc,2,0
2026-02-07,U0978,CA,mobile,google,organic,2,0
2026-02-08,U0521,MA,desktop,google,organic,1,0
2026-02-08,U0586,IL,desktop,affiliate,referral,6,0
2026-02-08,U0587,CA,desktop,affiliate,referral,3,0
2026-02-08,U0637,NJ,mobile,google,organic,1,0
2026-02-08,U0640,VA,desktop,google,organic,2,0
2026-02-08,U0642,CO,tablet,direct,(none),2,0
2026-02-08,U0668,FL,mobile,google,organic,1,0
2026-02-08,U0675,TX,desktop,google,cpc,1,0
2026-02-08,U0694,WA,desktop,email,email,4,1
2026-02-08,U0721,NY,desktop,google,organic,3,0
2026-02-08,U0751,PA,mobile,google,cpc,2,0
2026-02-08,U0754,GA,mobile,affiliate,referral,3,0
2026-02-08,U0772,IL,mobile,google,organic,2,0
2026-02-08,U0805,CA,mobile,google,cpc,3,0
2026-02-08,U0834,VA,desktop,google,cpc,1,1
2026-02-08,U0836,NY,mobile,google,cpc,3,0
2026-02-08,U0875,NJ,mobile,google,organic,1,0
2026-02-08,U0877,TX,mobile,google,organic,2,1
2026-02-08,U0885,VA,mobile,newsletter,email,3,0
2026-02-08,U0905,VA,desktop,bing,cpc,2,0
2026-02-08,U0940,TX,desktop,facebook,paid_social,2,0
2026-02-08,U0957,CA,desktop,google,organic,4,0
2026-02-08,U0960,NC,mobile,direct,(none),3,0
2026-02-08,U0961,CA,tablet,google,organic,1,0
2026-02-08,U0969,TX,tablet,facebook,paid_social,4,0
2026-02-08,U0979,NC,desktop,google,organic,1,0
2026-02-08,U0986,NJ,mobile,google,cpc,3,1
2026-02-09,U0541,CA,mobile,email,email,2,0
2026-02-09,U0564,OH,desktop,google,organic,2,0
2026-02-09,U0588,FL,tablet,facebook,paid_social,3,1
2026-02-09,U0598,TX,desktop,facebook,paid_social,3,0
2026-02-09,U0623,IL,desktop,google,organic,3,0
2026-02-09,U0630,WA,desktop,facebook,paid_social,1,1
2026-02-09,U0664,TX,mobile,google,cpc,2,0
2026-02-09,U0666,CA,desktop,bing,cpc,2,0
2026-02-09,U0679,GA,mobile,direct,(none),2,0
2026-02-09,U0685,VA,mobile,google,cpc,2,0
2026-02-09,U0698,MA,mobile,google,organic,2,0
2026-02-09,U0701,TX,desktop,google,cpc,3,0
2026-02-09,U0711,CA,desktop,affiliate,referral,1,0
2026-02-09,U0735,FL,mobile,google,organic,1,0
2026-02-09,U0738,TX,mobile,affiliate,referral,2,0
2026-02-09,U0774,CA,mobile,direct,(none),3,0
2026-02-09,U0801,CA,mobile,google,cpc,3,0
2026-02-09,U0899,CA,mobile,google,cpc,3,0
2026-02-09,U0916,TX,mobile,google,cpc,1,0
2026-02-09,U0924,FL,desktop,bing,cpc,1,0
2026-02-09,U0926,FL,mobile,instagram,paid_social,2,0
2026-02-09,U0930,NC,mobile,email,email,3,0
2026-02-09,U0942,AZ,mobile,google,organic,5,0
2026-02-09,U0956,CA,tablet,google,cpc,2,0
2026-02-09,U0996,TX,desktop,google,cpc,3,0
2026-02-10,U0502,OH,mobile,instagram,paid_social,4,0
2026-02-10,U0505,TX,mobile,facebook,paid_social,1,0
2026-02-10,U0515,NY,mobile,instagram,paid_social,3,0
2026-02-10,U0518,OH,desktop,instagram,paid_social,1,0
2026-02-10,U0556,IL,tablet,partner_blog,referral,1,0
2026-02-10,U0582,NC,mobile,direct,(none),3,0
2026-02-10,U0593,NC,desktop,instagram,paid_social,1,0
2026-02-10,U0630,WA,desktop,facebook,paid_social,1,0
2026-02-10,U0633,VA,mobile,instagram,paid_social,3,0
2026-02-10,U0688,CA,mobile,facebook,paid_social,2,0
2026-02-10,U0703,AZ,desktop,google,organic,3,0
2026-02-10,U0727,IL,tablet,bing,cpc,1,0
2026-02-10,U0731,IL,desktop,google,cpc,3,0
2026-02-10,U0748,FL,mobile,direct,(none),3,0
2026-02-10,U0755,NY,mobile,google,cpc,2,0
2026-02-10,U0765,MA,tablet,google,cpc,2,0
2026-02-10,U0766,WA,mobile,email,email,1,0
2026-02-10,U0788,CA,mobile,facebook,paid_social,1,0
2026-02-10,U0796,CA,desktop,direct,(none),5,0
2026-02-10,U0816,NC,desktop,facebook,paid_social,2,0
2026-02-10,U0831,IL,mobile,email,email,2,0
2026-02-10,U0846,TX,desktop,google,cpc,2,0
2026-02-10,U0901,NC,mobile,google,cpc,1,0
2026-02-10,U0922,WA,mobile,google,organic,1,0
2026-02-10,U0960,NC,mobile,direct,(none),4,0
2026-02-10,U0988,CA,tablet,google,organic,1,0
2026-02-11,U0522,IL,mobile,google,cpc,1,0
2026-02-11,U0528,TX,mobile,direct,(none),1,0
2026-02-11,U0551,FL,mobile,google,cpc,1,0
2026-02-11,U0566,NJ,desktop,facebook,paid_social,1,0
2026-02-11,U0609,TX,desktop,bing,cpc,1,0
2026-02-11,U0612,NC,mobile,google,organic,3,0
2026-02-11,U0635,GA,desktop,instagram,paid_social,4,0
2026-02-11,U0684,FL,desktop,direct,(none),1,0
2026-02-11,U0698,MA,mobile,google,organic,4,0
2026-02-11,U0718,NJ,mobile,google,cpc,2,0
2026-02-11,U0726,GA,desktop,bing,cpc,2,0
2026-02-11,U0758,IL,desktop,google,cpc,3,0
2026-02-11,U0771,WA,mobile,affiliate,referral,1,0
2026-02-11,U0780,TX,desktop,email,email,1,0
2026-02-11,U0783,MA,mobile,bing,cpc,3,1
2026-02-11,U0801,CA,mobile,google,cpc,1,0
2026-02-11,U0840,TX,mobile,instagram,paid_social,1,0
2026-02-11,U0848,OH,desktop,affiliate,referral,2,0
2026-02-11,U0906,TX,mobile,email,email,2,0
2026-02-11,U0950,MA,mobile,google,organic,1,0
2026-02-11,U0979,NC,desktop,google,organic,1,0
2026-02-11,U0991,CA,mobile,facebook,paid_social,2,0
2026-02-12,U0506,VA,mobile,google,cpc,2,0
2026-02-12,U0517,OH,mobile,newsletter,email,3,1
2026-02-12,U0525,CA,mobile,google,cpc,2,0
2026-02-12,U0569,TX,desktop,direct,(none),2,0
2026-02-12,U0581,NY,mobile,direct,(none),2,0
2026-02-12,U0613,NJ,mobile,google,organic,2,0
2026-02-12,U0623,IL,desktop,google,organic,1,0
2026-02-12,U0624,GA,mobile,google,organic,4,0
2026-02-12,U0643,OH,mobile,bing,cpc,3,0
2026-02-12,U0647,NC,mobile,google,cpc,2,0
2026-02-12,U0747,CO,desktop,google,cpc,3,0
2026-02-12,U0808,VA,mobile,google,organic,2,0
2026-02-12,U0839,MA,desktop,affiliate,referral,2,0
2026-02-12,U0841,FL,mobile,google,organic,3,0
2026-02-12,U0853,GA,mobile,google,organic,4,0
2026-02-12,U0884,CA,desktop,direct,(none),3,0
2026-02-12,U0889,FL,mobile,google,organic,2,0
2026-02-12,U0891,FL,desktop,google,organic,1,0
2026-02-12,U0892,IL,mobile,affiliate,referral,3,0
2026-02-12,U0906,TX,mobile,email,email,2,0
2026-02-12,U0920,CA,mobile,bing,cpc,1,0
2026-02-12,U0925,CA,mobile,email,email,4,0
2026-02-12,U0931,CA,desktop,affiliate,referral,3,0
2026-02-12,U0972,WA,mobile,email,email,4,1
2026-02-12,U0999,NC,mobile,direct,(none),4,0
2026-02-13,U0501,NY,desktop,google,organic,2,0
2026-02-13,U0510,FL,desktop,instagram,paid_social,2,0
2026-02-13,U0520,NJ,mobile,instagram,paid_social,2,0
2026-02-13,U0552,GA,mobile,instagram,paid_social,3,0
2026-02-13,U0572,CA,mobile,email,email,3,0
2026-02-13,U0580,CA,mobile,google,organic,3,0
2026-02-13,U0589,PA,mobile,google,organic,3,1
2026-02-13,U0596,CA,desktop,google,cpc,2,1
2026-02-13,U0597,GA,desktop,direct,(none),2,0
2026-02-13,U0620,PA,mobile,google,organic,1,0
2026-02-13,U0674,CA,mobile,google,cpc,2,0
2026-02-13,U0682,IL,desktop,google,organic,1,0
2026-02-13,U0684,FL,desktop,direct,(none),3,0
2026-02-13,U0686,TX,desktop,google,organic,3,0
2026-02-13,U0712,IL,mobile,google,organic,2,0
2026-02-13,U0716,WA,mobile,google,cpc,1,1
2026-02-13,U0721,NY,desktop,google,organic,2,0
2026-02-13,U0724,NY,tablet,facebook,paid_social,1,0
2026-02-13,U0734,NY,mobile,instagram,paid_social,1,0
2026-02-13,U0757,NY,desktop,instagram,paid_social,3,0
2026-02-13,U0779,CA,desktop,google,cpc,2,0
2026-02-13,U0786,TX,desktop,google,cpc,3,0
2026-02-13,U0794,MA,mobile,instagram,paid_social,2,0
2026-02-13,U0798,PA,mobile,direct,(none),4,0
2026-02-13,U0847,CA,mobile,affiliate,referral,1,0
2026-02-13,U0863,CA,mobile,google,organic,2,0
2026-02-13,U0866,PA,mobile,facebook,paid_social,4,0
2026-02-13,U0886,FL,desktop,google,organic,4,0
2026-02-13,U0892,IL,mobile,affiliate,referral,5,0
2026-02-13,U0912,FL,mobile,email,email,3,0
2026-02-13,U0918,NY,desktop,direct,(none),2,0
2026-02-13,U0931,CA,desktop,affiliate,referral,3,0
2026-02-13,U0958,FL,desktop,instagram,paid_social,3,0
2026-02-13,U0966,OH,desktop,google,cpc,2,1
2026-02-13,U0977,FL,desktop,partner_blog,referral,1,0
2026-02-14,U0502,OH,mobile,instagram,paid_social,4,0
2026-02-14,U0544,IL,desktop,google,organic,2,0
2026-02-14,U0583,PA,mobile,google,cpc,1,0
2026-02-14,U0584,MA,mobile,google,organic,3,1
2026-02-14,U0586,IL,desktop,affiliate,referral,2,0
2026-02-14,U0612,NC,mobile,google,organic,4,0
2026-02-14,U0622,MA,tablet,google,organic,2,0
2026-02-14,U0644,IL,mobile,direct,(none),4,0
2026-02-14,U0650,GA,tablet,google,organic,1,0
2026-02-14,U0662,NY,mobile,email,email,3,0
2026-02-14,U0667,FL,desktop,instagram,paid_social,2,0
2026-02-14,U0681,NJ,desktop,bing,cpc,1,0
2026-02-14,U0690,PA,desktop,google,organic,3,0
2026-02-14,U0713,CA,desktop,partner_blog,referral,4,0
2026-02-14,U0721,NY,desktop,google,organic,4,0
2026-02-14,U0745,TX,desktop,affiliate,referral,3,0
2026-02-14,U0751,PA,mobile,google,cpc,2,0
2026-02-14,U0764,NY,mobile,bing,cpc,5,0
2026-02-14,U0776,MA,mobile,partner_blog,referral,1,0
2026-02-14,U0806,IL,mobile,google,organic,2,0
2026-02-14,U0829,GA,mobile,google,cpc,4,0
2026-02-14,U0849,NJ,mobile,google,organic,3,0
2026-02-14,U0851,NJ,mobile,google,organic,3,0
2026-02-14,U0867,NC,mobile,email,email,2,0
2026-02-14,U0930,NC,mobile,email,email,4,1
2026-02-14,U0933,WA,desktop,google,organic,2,0
2026-02-14,U0954,CA,mobile,partner_blog,referral,2,0
2026-02-14,U0955,NC,desktop,direct,(none),4,1
2026-02-14,U0975,CA,mobile,affiliate,referral,1,0
2026-02-15,U0501,NY,desktop,google,organic,1,0
2026-02-15,U0518,OH,desktop,instagram,paid_social,2,0
2026-02-15,U0531,CA,desktop,google,organic,3,0
2026-02-15,U0578,VA,mobile,instagram,paid_social,2,0
2026-02-15,U0590,NY,desktop,google,cpc,2,0
2026-02-15,U0601,AZ,desktop,direct,(none),2,0
2026-02-15,U0637,NJ,mobile,google,organic,3,1
2026-02-15,U0646,CA,mobile,facebook,paid_social,3,0
2026-02-15,U0661,NY,tablet,google,cpc,1,1
2026-02-15,U0668,FL,mobile,google,organic,2,0
2026-02-15,U0671,TX,mobile,instagram,paid_social,4,0
2026-02-15,U0680,PA,mobile,google,organic,1,0
2026-02-15,U0684,FL,desktop,direct,(none),3,0
2026-02-15,U0696,OH,tablet,affiliate,referral,2,0
2026-02-15,U0702,NJ,mobile,affiliate,referral,1,0
2026-02-15,U0707,NJ,mobile,direct,(none),4,0
2026-02-15,U0715,GA,tablet,facebook,paid_social,1,0
2026-02-15,U0747,CO,desktop,google,cpc,4,0
2026-02-15,U0750,VA,desktop,google,cpc,2,0
2026-02-15,U0759,GA,mobile,affiliate,referral,2,0
2026-02-15,U0762,WA,desktop,google,organic,2,0
2026-02-15,U0766,WA,mobile,email,email,4,0
2026-02-15,U0769,PA,desktop,google,organic,3,0
2026-02-15,U0778,CA,mobile,direct,(none),1,0
2026-02-15,U0784,OH,desktop,direct,(none),2,0
2026-02-15,U0798,PA,mobile,direct,(none),2,0
2026-02-15,U0807,NJ,desktop,google,organic,2,0
2026-02-15,U0809,MA,mobile,google,organic,1,0
2026-02-15,U0815,MA,desktop,google,cpc,2,0
2026-02-15,U0861,VA,mobile,google,organic,3,0
2026-02-15,U0864,GA,mobile,google,cpc,1,0
2026-02-15,U0869,NY,desktop,newsletter,email,4,0
2026-02-15,U0893,VA,mobile,google,cpc,1,0
2026-02-15,U0936,IL,desktop,newsletter,email,4,0
2026-02-15,U0937,OH,desktop,instagram,paid_social,4,0
2026-02-15,U0940,TX,desktop,facebook,paid_social,1,0
2026-02-15,U0973,CA,mobile,google,organic,3,0
2026-02-16,U0523,FL,tablet,google,organic,1,0
2026-02-16,U0553,VA,desktop,google,organic,1,0
2026-02-16,U0555,AZ,mobile,affiliate,referral,1,0
2026-02-16,U0561,GA,mobile,google,organic,1,0
2026-02-16,U0595,GA,mobile,email,email,2,0
2026-02-16,U0599,TX,mobile,instagram,paid_social,2,0
2026-02-16,U0615,VA,desktop,google,organic,2,0
2026-02-16,U0620,PA,mobile,google,organic,2,0
2026-02-16,U0654,CO,mobile,direct,(none),1,0
2026-02-16,U0657,TX,mobile,instagram,paid_social,1,0
2026-02-16,U0694,WA,desktop,email,email,3,0
2026-02-16,U0701,TX,desktop,google,cpc,4,0
2026-02-16,U0704,FL,mobile,affiliate,referral,3,0
2026-02-16,U0728,NC,mobile,google,organic,2,0
2026-02-16,U0730,PA,mobile,partner_blog,referral,1,0
2026-02-16,U0731,IL,desktop,google,cpc,3,0
2026-02-16,U0732,CA,mobile,facebook,paid_social,2,0
2026-02-16,U0736,TX,mobile,google,organic,3,0
2026-02-16,U0762,WA,desktop,google,organic,2,0
2026-02-16,U0766,WA,mobile,email,email,1,0
2026-02-16,U0767,TX,mobile,facebook,paid_social,2,0
2026-02-16,U0787,MA,desktop,email,email,1,0
2026-02-16,U0802,TX,mobile,google,organic,3,0
2026-02-16,U0805,CA,mobile,google,cpc,1,1
2026-02-16,U0828,TX,mobile,google,organic,1,0
2026-02-16,U0834,VA,desktop,google,cpc,2,0
2026-02-16,U0835,TX,mobile,affiliate,referral,3,0
2026-02-16,U0852,CA,mobile,google,organic,3,0
2026-02-16,U0871,TX,desktop,direct,(none),3,0
2026-02-16,U0903,IL,mobile,bing,cpc,2,0
2026-02-16,U0946,IL,desktop,instagram,paid_social,2,0
2026-02-16,U0947,GA,desktop,google,organic,1,0
2026-02-16,U0953,CA,desktop,google,organic,2,0
2026-02-16,U0976,NC,mobile,google,cpc,1,0
2026-02-16,U0994,IL,mobile,google,cpc,1,0
2026-02-16,U0995,CA,mobile,google,organic,1,0
2026-02-17,U0513,CA,desktop,direct,(none),1,0
2026-02-17,U0548,NJ,tablet,google,cpc,3,0
2026-02-17,U0563,PA,desktop,google,cpc,3,0
2026-02-17,U0568,NC,mobile,google,organic,4,0
2026-02-17,U0587,CA,desktop,affiliate,referral,5,0
2026-02-17,U0606,WA,mobile,google,organic,2,0
2026-02-17,U0615,VA,desktop,google,organic,3,0
2026-02-17,U0626,NJ,desktop,direct,(none),2,0
2026-02-17,U0628,NY,desktop,facebook,paid_social,1,0
2026-02-17,U0631,CA,mobile,direct,(none),2,0
2026-02-17,U0633,VA,mobile,instagram,paid_social,3,0
2026-02-17,U0649,FL,mobile,direct,(none),3,0
2026-02-17,U0654,CO,mobile,direct,(none),4,0
2026-02-17,U0665,OH,mobile,google,organic,2,0
2026-02-17,U0673,CA,mobile,google,cpc,3,0
2026-02-17,U0678,NC,desktop,affiliate,referral,5,0
2026-02-17,U0693,CA,mobile,direct,(none),1,0
2026-02-17,U0711,CA,desktop,affiliate,referral,3,0
2026-02-17,U0719,CA,desktop,google,organic,5,0
2026-02-17,U0727,IL,tablet,bing,cpc,2,0
2026-02-17,U0742,PA,desktop,google,organic,1,0
2026-02-17,U0759,GA,mobile,affiliate,referral,2,0
2026-02-17,U0774,CA,mobile,direct,(none),1,0
2026-02-17,U0781,NC,mobile,instagram,paid_social,4,0
2026-02-17,U0791,WA,mobile,google,cpc,4,0
2026-02-17,U0827,FL,desktop,google,cpc,4,0
2026-02-17,U0856,NC,mobile,newsletter,email,4,0
2026-02-17,U0866,PA,mobile,facebook,paid_social,6,0
2026-02-17,U0867,NC,mobile,email,email,2,0
2026-02-17,U0908,NC,tablet,affiliate,referral,2,1
2026-02-17,U0911,MA,desktop,google,cpc,5,0
2026-02-17,U0913,OH,mobile,direct,(none),3,0
2026-02-17,U0929,FL,mobile,direct,(none),4,0
2026-02-17,U0936,IL,desktop,newsletter,email,3,0
2026-02-17,U0941,VA,mobile,google,cpc,3,0
2026-02-17,U0946,IL,desktop,instagram,paid_social,1,0
2026-02-17,U0961,CA,tablet,google,organic,2,0
2026-02-17,U0976,NC,mobile,google,cpc,4,1
2026-02-17,U1000,CA,desktop,instagram,paid_social,2,0
2026-02-18,U0543,VA,mobile,newsletter,email,1,0
2026-02-18,U0556,IL,tablet,partner_blog,referral,2,1
2026-02-18,U0586,IL,desktop,affiliate,referral,2,1
2026-02-18,U0626,NJ,desktop,direct,(none),2,1
2026-02-18,U0661,NY,tablet,google,cpc,2,1
2026-02-18,U0672,CA,mobile,direct,(none),4,0
2026-02-18,U0674,CA,mobile,google,cpc,2,0
2026-02-18,U0686,TX,desktop,google,organic,3,0
2026-02-18,U0690,PA,desktop,google,organic,2,0
2026-02-18,U0708,WA,mobile,instagram,paid_social,1,0
2026-02-18,U0729,CA,desktop,newsletter,email,3,0
2026-02-18,U0732,CA,mobile,facebook,paid_social,2,0
2026-02-18,U0752,IL,desktop,google,organic,3,0
2026-02-18,U0763,NJ,desktop,instagram,paid_social,2,0
2026-02-18,U0770,TX,mobile,email,email,2,0
2026-02-18,U0782,OH,mobile,email,email,3,0
2026-02-18,U0800,CA,desktop,direct,(none),1,0
2026-02-18,U0845,NY,mobile,google,organic,1,0
2026-02-18,U0855,NC,desktop,affiliate,referral,3,0
2026-02-18,U0864,GA,mobile,google,cpc,3,1
2026-02-18,U0873,CA,mobile,bing,cpc,2,0
2026-02-18,U0886,FL,desktop,google,organic,1,1
2026-02-18,U0902,NC,desktop,direct,(none),1,0
2026-02-18,U0910,IL,tablet,google,organic,1,0
2026-02-18,U0963,NY,mobile,google,cpc,4,0
2026-02-18,U0968,CA,desktop,google,cpc,1,0
2026-02-18,U0977,FL,desktop,partner_blog,referral,6,0
2026-02-18,U0997,CA,mobile,email,email,1,0
2026-02-19,U0505,TX,mobile,facebook,paid_social,3,0
2026-02-19,U0517,OH,mobile,newsletter,email,2,1
2026-02-19,U0527,TX,mobile,google,organic,4,0
2026-02-19,U0536,CA,mobile,facebook,paid_social,3,0
2026-02-19,U0548,NJ,tablet,google,cpc,1,0
2026-02-19,U0576,NC,desktop,google,organic,2,0
2026-02-19,U0577,NJ,desktop,google,cpc,4,0
2026-02-19,U0585,WA,mobile,google,cpc,3,0
2026-02-19,U0605,VA,desktop,email,email,2,0
2026-02-19,U0648,IL,mobile,instagram,paid_social,5,0
2026-02-19,U0655,CA,mobile,google,organic,1,0
2026-02-19,U0681,NJ,desktop,bing,cpc,3,0
2026-02-19,U0721,NY,desktop,google,organic,3,0
2026-02-19,U0753,IL,mobile,google,organic,3,0
2026-02-19,U0775,PA,tablet,bing,cpc,2,0
2026-02-19,U0845,NY,mobile,google,organic,1,0
2026-02-19,U0870,GA,desktop,direct,(none),2,0
2026-02-19,U0877,TX,mobile,google,organic,2,0
2026-02-19,U0882,FL,desktop,google,organic,4,0
2026-02-19,U0896,TX,desktop,bing,cpc,5,0
2026-02-19,U0910,IL,tablet,google,organic,1,0
2026-02-19,U0924,FL,desktop,bing,cpc,4,0
2026-02-19,U0973,CA,mobile,google,organic,2,1
